timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2020-07-28 13:20:00,25.463000000000005,45.15,24.839999999999996,46.400999999999996,21.68,1.0,25.199999999999996,99.89999999999999,21.48,57.8,4.0,1.0,1.0,1.0
2020-07-28 13:30:00,25.509000000000004,45.267999999999994,24.89100000000001,46.36999999999999,21.85,1.0,25.199999999999996,99.89999999999999,21.66,57.19,4.0,1.0,1.0,1.0
2020-07-28 13:40:00,25.478000000000005,45.298,24.920000000000005,46.284,21.890000000000004,1.0,25.3,99.89999999999999,21.64,57.28000000000001,4.0,1.0,1.0,1.0
2020-07-28 13:50:00,25.523000000000003,45.088,24.920000000000005,46.095,21.860000000000003,1.0,25.400000000000002,99.89999999999999,21.740000000000002,57.3,4.0,1.0,1.0,1.0
2020-07-28 14:00:00,25.526000000000003,45.065999999999995,24.920000000000005,46.051,21.910000000000004,1.0,25.400000000000002,99.89999999999999,21.89,56.82000000000001,4.0,1.0,1.0,1.0
2020-07-28 14:10:00,25.523000000000003,44.97,24.923000000000002,46.053999999999995,21.940000000000005,1.0,25.400000000000002,99.89999999999999,21.76,56.870000000000005,4.0,1.0,1.0,1.0
2020-07-28 14:20:00,25.536000000000005,44.83599999999999,24.923000000000002,46.147,21.840000000000003,1.0,25.400000000000002,99.89999999999999,21.9,56.620000000000005,4.0,1.0,1.0,1.0
2020-07-28 14:30:00,25.529000000000003,44.83999999999999,24.920000000000005,46.19,21.739999999999995,1.0,25.36,99.89999999999999,21.68,57.580000000000005,4.0,1.0,1.0,1.0
2020-07-28 14:40:00,25.635,44.818,24.92300000000001,46.218,21.65,2.3,25.1,99.89999999999999,21.81,56.959999999999994,4.0,1.0,1.0,1.0
2020-07-28 14:50:00,25.629,44.79299999999999,24.920000000000005,46.196999999999996,21.639999999999997,51.0,24.78,99.89999999999999,21.830000000000002,56.839999999999996,4.0,1.0,1.0,1.0
2020-07-28 15:00:00,25.641000000000002,44.489999999999995,24.920000000000005,45.976,21.480000000000004,94.6,24.599999999999998,99.89999999999999,21.68,57.05,4.0,1.0,1.0,1.0
2020-07-28 15:10:00,25.631999999999998,44.64399999999999,24.923000000000002,45.977999999999994,21.380000000000003,95.1,24.599999999999998,99.89999999999999,21.910000000000004,56.07000000000001,4.0,1.0,1.0,1.0
2020-07-28 15:20:00,25.644,44.503,24.920000000000005,46.081,21.21,96.1,24.56,99.89999999999999,21.560000000000002,57.39,4.0,1.0,1.0,1.0
2020-07-28 15:30:00,25.647000000000002,44.629,24.957,46.003,21.24,97.6,24.400000000000002,99.89999999999999,21.7,57.17,4.0,1.0,1.0,1.0
2020-07-28 15:40:00,25.641000000000002,44.262,25.015,45.979,21.199999999999996,97.8,24.539999999999996,99.89999999999999,21.67,57.39,4.0,1.0,1.0,1.0
2020-07-28 15:50:00,25.644,44.447,25.015,46.053000000000004,21.25,96.0,24.599999999999998,99.89999999999999,21.660000000000004,57.44,4.0,1.0,1.0,1.0
2020-07-28 16:00:00,25.68,44.29100000000001,25.01,45.998999999999995,21.32,96.0,24.599999999999998,99.89999999999999,21.8,56.870000000000005,4.0,1.0,1.0,1.0
2020-07-28 16:10:00,25.75,44.120000000000005,25.012,45.86399999999999,21.340000000000003,96.0,24.599999999999998,99.89999999999999,21.509999999999998,57.64,4.0,1.0,1.0,1.0
2020-07-28 16:20:00,25.72,44.286,25.015000000000004,45.907,21.310000000000002,95.4,24.599999999999998,99.89999999999999,21.759999999999998,56.870000000000005,4.0,1.0,1.0,1.0
2020-07-28 16:30:00,25.635,44.519,25.039000000000005,45.587,21.35,94.0,24.58,99.89999999999999,21.65,57.13000000000001,4.0,1.0,1.0,1.0
2020-07-28 16:40:00,25.641000000000002,44.065000000000005,25.044,45.544,21.35,93.9,24.599999999999998,99.89999999999999,21.630000000000003,56.78000000000001,4.0,1.0,1.0,1.0
2020-07-28 16:50:00,25.728999999999996,44.00000000000001,25.044000000000004,45.282000000000004,21.46,92.2,24.579999999999995,99.89999999999999,21.82,56.529999999999994,4.0,1.0,1.0,1.0
2020-07-28 17:00:00,25.75,43.854,25.037,45.08200000000001,21.549999999999997,88.2,24.599999999999998,99.89999999999999,21.54,57.56,4.0,1.0,1.0,1.0
2020-07-28 17:10:00,25.75,43.65200000000001,25.02,44.964,21.599999999999998,87.6,24.599999999999998,99.89999999999999,21.84,56.080000000000005,4.0,1.0,1.0,1.0
2020-07-28 17:20:00,25.75,43.593,25.039000000000005,44.806,21.599999999999998,88.9,24.599999999999998,99.89999999999999,21.639999999999997,57.25,4.0,1.0,1.0,1.0
2020-07-28 17:30:00,25.75,43.516000000000005,25.02,44.763999999999996,21.599999999999998,88.2,24.599999999999998,99.89999999999999,21.770000000000003,56.5,4.0,1.0,1.0,1.0
2020-07-28 17:40:00,25.75,43.372,25.099,44.68,21.65,90.0,24.599999999999998,99.89999999999999,21.6,57.81,4.0,1.0,1.0,1.0
2020-07-28 17:50:00,25.752,43.26199999999999,25.114,44.580000000000005,21.589999999999996,90.5,24.700000000000006,99.89999999999999,21.619999999999997,57.6,4.0,1.0,1.0,1.0
2020-07-28 18:00:00,25.75,43.209999999999994,25.112000000000002,44.547000000000004,21.5,89.4,24.619999999999997,99.89999999999999,21.88,56.120000000000005,4.0,1.0,1.0,1.0
2020-07-28 18:10:00,25.778,43.126,25.106,44.464999999999996,21.549999999999997,89.5,24.599999999999998,99.89999999999999,21.73,57.19000000000001,4.0,1.0,1.0,1.0
2020-07-28 18:20:00,25.770999999999997,43.029999999999994,25.116000000000003,44.40400000000001,21.450000000000003,95.0,24.599999999999998,99.89999999999999,21.86,56.35,4.0,1.0,1.0,1.0
2020-07-28 18:30:00,25.825,42.986000000000004,25.12,44.368,21.350000000000005,95.5,24.599999999999998,99.89999999999999,21.66,58.029999999999994,4.0,1.0,1.0,1.0
2020-07-28 18:40:00,25.829999999999995,42.949,25.118000000000002,44.323,21.400000000000002,96.6,24.54,99.89999999999999,21.900000000000002,56.220000000000006,4.0,1.0,1.0,1.0
2020-07-28 18:50:00,25.761000000000003,42.934,25.12,44.282,21.400000000000002,97.0,24.479999999999997,99.89999999999999,21.880000000000003,56.739999999999995,4.0,1.0,1.0,1.0
2020-07-28 19:00:00,25.768,42.884,25.12,44.21999999999999,21.400000000000002,97.0,24.520000000000003,99.89999999999999,21.71,57.46,4.0,1.0,1.0,1.0
2020-07-28 19:10:00,25.771000000000004,42.852,25.114,44.192,21.400000000000002,97.6,24.400000000000002,99.89999999999999,21.9,56.45,4.0,1.0,1.0,1.0
2020-07-28 19:20:00,25.75,42.847,25.116000000000003,44.17,21.400000000000002,98.1,24.360000000000003,99.89999999999999,21.58,57.93999999999998,4.0,1.0,1.0,1.0
2020-07-28 19:30:00,25.75,42.777,25.114,44.117000000000004,21.400000000000002,99.0,24.380000000000003,99.89999999999999,21.799999999999997,56.85999999999999,4.0,1.0,1.0,1.0
2020-07-28 19:40:00,25.791999999999994,42.75,25.118000000000002,44.081,21.340000000000003,99.0,24.44,99.89999999999999,21.85,57.10999999999999,4.0,1.0,1.0,1.0
2020-07-28 19:50:00,25.829999999999995,42.659000000000006,25.116000000000003,44.081,21.400000000000002,99.0,24.440000000000005,99.89999999999999,21.720000000000002,57.32000000000001,4.0,1.0,1.0,1.0
2020-07-28 20:00:00,25.831111111111106,42.63777777777778,25.108888888888888,43.992222222222225,21.400000000000002,99.44444444444444,24.46666666666667,99.89999999999999,21.98888888888889,56.32222222222222,4.0,1.0,1.0,1.0
2020-07-28 20:10:00,25.835,42.773999999999994,25.114,43.937999999999995,21.400000000000002,100.0,24.46,99.89999999999999,21.62,58.289999999999985,4.0,1.0,1.0,1.0
2020-07-28 20:20:00,25.764,42.965999999999994,25.114,43.976,21.400000000000002,100.0,24.519999999999996,99.89999999999999,21.910000000000004,56.75,4.0,1.0,1.0,1.0
2020-07-28 20:30:00,25.752,42.797999999999995,25.116000000000003,43.949,21.47,100.0,24.500000000000004,99.89999999999999,21.869999999999997,57.27,4.0,1.0,1.0,1.0
2020-07-28 20:40:00,25.75,42.602000000000004,25.11,43.93999999999998,21.589999999999996,100.0,24.44,99.89999999999999,21.860000000000003,57.010000000000005,4.0,1.0,1.0,1.0
2020-07-28 20:50:00,25.75,42.699999999999996,25.11,43.903,21.5,100.0,24.58,99.89999999999999,21.980000000000004,56.86,4.0,1.0,1.0,1.0
2020-07-28 21:00:00,25.75,42.682,25.116000000000003,43.87599999999999,21.549999999999997,100.0,24.520000000000003,99.89999999999999,22.0,55.98,4.0,1.0,1.0,1.0
2020-07-28 21:10:00,25.75,42.637,25.118000000000002,43.846000000000004,21.599999999999998,100.0,24.48,99.89999999999999,21.84,57.379999999999995,4.0,1.0,1.0,1.0
2020-07-28 21:20:00,25.75,42.72,25.118000000000002,43.858000000000004,21.599999999999998,100.0,24.400000000000002,99.89999999999999,21.839999999999996,56.839999999999996,4.0,1.0,1.0,1.0
2020-07-28 21:30:00,25.75,42.569,25.118000000000002,43.790000000000006,21.5,99.9,24.340000000000003,99.89999999999999,21.830000000000002,56.91000000000001,4.0,1.0,1.0,1.0
2020-07-28 21:40:00,25.75,42.592,25.116000000000003,43.812000000000005,21.490000000000002,99.1,24.380000000000003,99.89999999999999,21.79,57.0,4.0,1.0,1.0,1.0
2020-07-28 21:50:00,25.75,42.632999999999996,25.114,43.727,21.410000000000004,99.9,24.400000000000002,99.89999999999999,22.060000000000002,55.81,4.0,1.0,1.0,1.0
2020-07-28 22:00:00,25.752,42.64200000000001,25.114,43.721999999999994,21.450000000000003,99.6,24.400000000000002,99.89999999999999,21.79,57.85,4.0,1.0,1.0,1.0
2020-07-28 22:10:00,25.75,42.68599999999999,25.116000000000003,43.739999999999995,21.5,100.0,24.400000000000002,99.89999999999999,21.930000000000003,56.28000000000001,4.0,1.0,1.0,1.0
2020-07-28 22:20:00,25.75,42.771,25.12,43.714,21.559999999999995,100.0,24.380000000000003,99.89999999999999,21.86,57.360000000000014,4.0,1.0,1.0,1.0
2020-07-28 22:30:00,25.75,42.602,25.116000000000003,43.709999999999994,21.599999999999998,100.0,24.360000000000003,99.89999999999999,21.85,56.739999999999995,4.0,1.0,1.0,1.0
2020-07-28 22:40:00,25.75,42.61899999999999,25.114,43.63600000000001,21.599999999999998,100.0,24.360000000000003,99.89999999999999,22.050000000000004,56.11,4.0,1.0,1.0,1.0
2020-07-28 22:50:00,25.74,42.699999999999996,25.113333333333333,43.6,21.600000000000005,100.0,24.399999999999995,99.90000000000002,21.833333333333332,57.166666666666664,4.0,1.0,1.0,1.0
2020-07-28 23:50:00,25.82833333333333,42.745,25.22,45.451666666666675,21.78333333333333,100.0,24.8,99.89999999999999,23.433333333333334,60.75,4.0,1.0,1.0,1.0
2020-07-29 00:00:00,25.82,43.004,25.218,45.764,21.709999999999997,100.0,24.7,99.89999999999999,22.21,57.3,4.0,1.0,1.0,1.0
2020-07-29 00:10:00,25.82,43.06699999999999,25.22,45.267,21.800000000000004,100.0,24.7,99.89999999999999,22.160000000000004,57.7,4.0,1.0,1.0,1.0
2020-07-29 00:20:00,25.834999999999997,43.20099999999999,25.22,44.958,21.800000000000004,100.0,24.619999999999997,99.89999999999999,22.169999999999998,56.55,4.0,1.0,1.0,1.0
2020-07-29 00:30:00,25.829999999999995,43.44599999999999,25.226,44.772,21.810000000000006,100.0,24.619999999999997,99.89999999999999,22.190000000000005,56.910000000000004,4.0,1.0,1.0,1.0
2020-07-29 00:40:00,25.829999999999995,43.587999999999994,25.319999999999997,44.607000000000006,21.900000000000002,100.0,24.58,99.89999999999999,22.12,56.96,4.0,1.0,1.0,1.0
2020-07-29 00:50:00,25.825,43.748,25.322999999999997,44.48700000000001,21.900000000000002,100.0,24.599999999999998,99.89999999999999,22.26,56.54,4.0,1.0,1.0,1.0
2020-07-29 01:00:00,25.825,43.849000000000004,25.319999999999997,44.388999999999996,21.900000000000002,100.0,24.599999999999998,99.89999999999999,22.02,57.629999999999995,4.0,1.0,1.0,1.0
2020-07-29 01:10:00,25.834999999999997,43.932,25.319999999999997,44.295,21.900000000000002,100.0,24.54,99.89999999999999,22.389999999999997,55.50999999999999,4.0,1.0,1.0,1.0
